STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DLY-CLDD-BASE45,DLY-CLDD-BASE45_ATTRIBUTES,DLY-CLDD-BASE50,DLY-CLDD-BASE50_ATTRIBUTES,DLY-CLDD-BASE55,DLY-CLDD-BASE55_ATTRIBUTES,DLY-CLDD-BASE57,DLY-CLDD-BASE57_ATTRIBUTES,DLY-CLDD-BASE60,DLY-CLDD-BASE60_ATTRIBUTES,DLY-CLDD-BASE70,DLY-CLDD-BASE70_ATTRIBUTES,DLY-CLDD-BASE72,DLY-CLDD-BASE72_ATTRIBUTES,DLY-CLDD-NORMAL,DLY-CLDD-NORMAL_ATTRIBUTES,DLY-DUTR-NORMAL,DLY-DUTR-NORMAL_ATTRIBUTES,DLY-DUTR-STDDEV,DLY-DUTR-STDDEV_ATTRIBUTES,DLY-GRDD-BASE40,DLY-GRDD-BASE40_ATTRIBUTES,DLY-GRDD-BASE45,DLY-GRDD-BASE45_ATTRIBUTES,DLY-GRDD-BASE50,DLY-GRDD-BASE50_ATTRIBUTES,DLY-GRDD-BASE55,DLY-GRDD-BASE55_ATTRIBUTES,DLY-GRDD-BASE57,DLY-GRDD-BASE57_ATTRIBUTES,DLY-GRDD-BASE60,DLY-GRDD-BASE60_ATTRIBUTES,DLY-GRDD-BASE65,DLY-GRDD-BASE65_ATTRIBUTES,DLY-GRDD-BASE70,DLY-GRDD-BASE70_ATTRIBUTES,DLY-GRDD-BASE72,DLY-GRDD-BASE72_ATTRIBUTES,DLY-GRDD-TB4886,DLY-GRDD-TB4886_ATTRIBUTES,DLY-GRDD-TB5086,DLY-GRDD-TB5086_ATTRIBUTES,DLY-HTDD-BASE40,DLY-HTDD-BASE40_ATTRIBUTES,DLY-HTDD-BASE45,DLY-HTDD-BASE45_ATTRIBUTES,DLY-HTDD-BASE50,DLY-HTDD-BASE50_ATTRIBUTES,DLY-HTDD-BASE55,DLY-HTDD-BASE55_ATTRIBUTES,DLY-HTDD-BASE57,DLY-HTDD-BASE57_ATTRIBUTES,DLY-HTDD-BASE60,DLY-HTDD-BASE60_ATTRIBUTES,DLY-HTDD-NORMAL,DLY-HTDD-NORMAL_ATTRIBUTES,DLY-TAVG-NORMAL,DLY-TAVG-NORMAL_ATTRIBUTES,DLY-TAVG-STDDEV,DLY-TAVG-STDDEV_ATTRIBUTES,DLY-TMAX-NORMAL,DLY-TMAX-NORMAL_ATTRIBUTES,DLY-TMAX-STDDEV,DLY-TMAX-STDDEV_ATTRIBUTES,DLY-TMIN-NORMAL,DLY-TMIN-NORMAL_ATTRIBUTES,DLY-TMIN-STDDEV,DLY-TMIN-STDDEV_ATTRIBUTES
USC00105414,24-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,5,R,4,R,2,R,-7777,R,-7777,R,1,R,366,R,99,R,20,R,15,R,10,R,5,R,4,R,2,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,6,R,598,R,58,R,781,R,90,R,415,R,61,R
USC00105414,25-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,2,R,-7777,R,-7777,R,1,R,369,R,98,R,20,R,15,R,10,R,6,R,4,R,2,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,6,R,600,R,58,R,785,R,89,R,416,R,61,R
USC00105414,26-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,3,R,-7777,R,-7777,R,1,R,371,R,98,R,20,R,15,R,10,R,6,R,4,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,5,R,603,R,57,R,788,R,89,R,417,R,61,R
USC00105414,27-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,5,R,3,R,-7777,R,-7777,R,1,R,374,R,97,R,21,R,16,R,11,R,6,R,5,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,-7777,R,-7777,R,-7777,R,1,R,1,R,2,R,5,R,606,R,57,R,792,R,88,R,419,R,61,R
USC00105414,28-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,5,R,3,R,-7777,R,-7777,R,1,R,376,R,96,R,21,R,16,R,11,R,6,R,5,R,3,R,1,R,-7777,R,-7777,R,15,R,14,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,608,R,57,R,796,R,87,R,420,R,61,R
USC00105414,29-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,378,R,96,R,21,R,16,R,11,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,611,R,56,R,800,R,86,R,422,R,61,R
USC00105414,30-Jun,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,381,R,95,R,21,R,16,R,11,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,4,R,614,R,56,R,804,R,85,R,423,R,61,R
USC00105414,1-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,383,R,95,R,22,R,17,R,12,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,4,R,616,R,55,R,808,R,85,R,425,R,61,R
USC00105414,2-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,6,R,3,R,-7777,R,-7777,R,1,R,386,R,94,R,22,R,17,R,12,R,7,R,6,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,619,R,55,R,812,R,84,R,426,R,60,R
USC00105414,3-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,6,R,3,R,-7777,R,-7777,R,1,R,388,R,94,R,22,R,17,R,12,R,7,R,6,R,3,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,622,R,54,R,816,R,83,R,428,R,60,R
USC00105414,4-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,390,R,94,R,22,R,17,R,12,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,4,R,624,R,54,R,819,R,82,R,429,R,60,R
USC00105414,5-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,393,R,93,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,17,R,15,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,627,R,53,R,823,R,81,R,431,R,60,R
USC00105414,6-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,395,R,93,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,629,R,53,R,827,R,81,R,432,R,59,R
USC00105414,7-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,397,R,93,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,632,R,52,R,830,R,80,R,433,R,59,R
USC00105414,8-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,9,R,7,R,4,R,-7777,R,-7777,R,1,R,399,R,93,R,23,R,18,R,13,R,9,R,7,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,634,R,52,R,834,R,79,R,435,R,59,R
USC00105414,9-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,4,R,-7777,R,-7777,R,1,R,402,R,92,R,24,R,19,R,14,R,9,R,7,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,637,R,51,R,837,R,79,R,436,R,59,R
USC00105414,10-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,5,R,-7777,R,-7777,R,2,R,404,R,92,R,24,R,19,R,14,R,9,R,7,R,5,R,2,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,639,R,51,R,841,R,78,R,437,R,59,R
USC00105414,11-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,5,R,-7777,R,-7777,R,2,R,406,R,92,R,24,R,19,R,14,R,9,R,7,R,5,R,2,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,641,R,51,R,844,R,77,R,438,R,59,R
USC00105414,12-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,8,R,5,R,-7777,R,-7777,R,2,R,408,R,92,R,24,R,19,R,14,R,9,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,643,R,50,R,847,R,77,R,439,R,59,R
USC00105414,13-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,410,R,92,R,24,R,19,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,645,R,50,R,850,R,76,R,440,R,59,R
USC00105414,14-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,412,R,92,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,647,R,49,R,853,R,75,R,441,R,60,R
USC00105414,15-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,414,R,92,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,-7777,R,2,R,649,R,49,R,855,R,75,R,442,R,60,R
USC00105414,16-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,416,R,92,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,-7777,R,2,R,650,R,49,R,858,R,74,R,442,R,60,R
USC00105414,17-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,6,R,-7777,R,-7777,R,2,R,417,R,92,R,25,R,20,R,15,R,10,R,8,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,-7777,R,2,R,652,R,49,R,860,R,73,R,443,R,61,R
USC00105414,18-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,6,R,-7777,R,-7777,R,2,R,419,R,92,R,25,R,20,R,15,R,10,R,8,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,653,R,48,R,863,R,73,R,444,R,61,R
USC00105414,19-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,9,R,6,R,-7777,R,-7777,R,2,R,421,R,91,R,25,R,20,R,15,R,10,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,654,R,48,R,865,R,72,R,444,R,61,R
USC00105414,20-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,422,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,655,R,48,R,867,R,72,R,444,R,62,R
USC00105414,21-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,424,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,656,R,48,R,868,R,71,R,445,R,62,R
USC00105414,22-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,425,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,657,R,48,R,870,R,71,R,445,R,62,R
USC00105414,23-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,426,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,658,R,48,R,871,R,70,R,445,R,62,R
USC00105414,24-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,428,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,658,R,48,R,872,R,70,R,445,R,63,R
USC00105414,25-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,429,R,90,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,659,R,48,R,873,R,69,R,444,R,63,R
USC00105414,26-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,430,R,90,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,659,R,47,R,874,R,69,R,444,R,63,R
USC00105414,27-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,431,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,659,R,47,R,874,R,69,R,444,R,63,R
USC00105414,28-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,432,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,659,R,47,R,875,R,69,R,443,R,63,R
USC00105414,29-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,432,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,659,R,47,R,875,R,69,R,443,R,64,R
USC00105414,30-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,433,R,91,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,658,R,47,R,875,R,69,R,442,R,64,R
USC00105414,31-Jul,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,434,R,92,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,658,R,47,R,875,R,69,R,441,R,64,R
USC00105414,1-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,434,R,92,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,657,R,47,R,874,R,69,R,440,R,64,R
USC00105414,2-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,434,R,92,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,656,R,47,R,873,R,69,R,439,R,65,R
USC00105414,3-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",21,R,16,R,11,R,9,R,6,R,-7777,R,-7777,R,2,R,434,R,93,R,26,R,21,R,16,R,11,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,655,R,47,R,873,R,69,R,438,R,65,R
USC00105414,4-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,9,R,6,R,-7777,R,-7777,R,2,R,435,R,94,R,25,R,20,R,15,R,10,R,9,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,654,R,48,R,872,R,70,R,437,R,65,R
USC00105414,5-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,6,R,-7777,R,-7777,R,2,R,434,R,95,R,25,R,20,R,15,R,10,R,8,R,6,R,2,R,-7777,R,-7777,R,19,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,653,R,48,R,870,R,70,R,436,R,65,R
USC00105414,6-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,6,R,-7777,R,-7777,R,2,R,434,R,95,R,25,R,20,R,15,R,10,R,8,R,6,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,652,R,48,R,869,R,70,R,435,R,66,R
USC00105414,7-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,434,R,96,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,650,R,48,R,867,R,71,R,433,R,66,R
USC00105414,8-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,434,R,97,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,0,R,-7777,R,-7777,R,-7777,R,2,R,649,R,48,R,866,R,71,R,432,R,66,R
USC00105414,9-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,433,R,97,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,-7777,R,2,R,647,R,48,R,864,R,72,R,430,R,66,R
USC00105414,10-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",20,R,15,R,10,R,8,R,5,R,-7777,R,-7777,R,2,R,433,R,98,R,25,R,20,R,15,R,10,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,645,R,48,R,862,R,72,R,429,R,66,R
USC00105414,11-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,8,R,5,R,-7777,R,-7777,R,2,R,432,R,98,R,24,R,19,R,14,R,9,R,8,R,5,R,2,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,643,R,48,R,860,R,72,R,427,R,66,R
USC00105414,12-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,5,R,-7777,R,-7777,R,1,R,431,R,99,R,24,R,19,R,14,R,9,R,7,R,5,R,1,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,641,R,49,R,857,R,73,R,426,R,66,R
USC00105414,13-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,5,R,-7777,R,-7777,R,1,R,431,R,99,R,24,R,19,R,14,R,9,R,7,R,5,R,1,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,2,R,639,R,49,R,855,R,73,R,424,R,66,R
USC00105414,14-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",19,R,14,R,9,R,7,R,4,R,-7777,R,-7777,R,1,R,430,R,100,R,24,R,19,R,14,R,9,R,7,R,4,R,1,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,637,R,49,R,852,R,74,R,422,R,66,R
USC00105414,15-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,14,R,9,R,7,R,4,R,-7777,R,-7777,R,1,R,429,R,100,R,24,R,18,R,14,R,9,R,7,R,4,R,1,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,635,R,49,R,849,R,74,R,421,R,66,R
USC00105414,16-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,7,R,4,R,-7777,R,-7777,R,1,R,428,R,100,R,23,R,18,R,13,R,8,R,7,R,4,R,1,R,-7777,R,-7777,R,18,R,17,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,633,R,49,R,847,R,74,R,419,R,66,R
USC00105414,17-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,427,R,101,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,18,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,630,R,49,R,844,R,75,R,417,R,66,R
USC00105414,18-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,426,R,101,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,628,R,49,R,841,R,75,R,415,R,66,R
USC00105414,19-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",18,R,13,R,8,R,6,R,4,R,-7777,R,-7777,R,1,R,425,R,102,R,23,R,18,R,13,R,8,R,6,R,4,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,-7777,R,1,R,3,R,625,R,49,R,838,R,76,R,413,R,66,R
USC00105414,20-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,8,R,6,R,3,R,-7777,R,-7777,R,1,R,424,R,102,R,22,R,17,R,12,R,8,R,6,R,3,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,623,R,49,R,835,R,76,R,411,R,66,R
USC00105414,21-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,6,R,3,R,-7777,R,-7777,R,1,R,422,R,103,R,22,R,17,R,12,R,7,R,6,R,3,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,620,R,49,R,832,R,76,R,409,R,66,R
USC00105414,22-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,421,R,104,R,22,R,17,R,12,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,618,R,49,R,828,R,77,R,407,R,66,R
USC00105414,23-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",17,R,12,R,7,R,5,R,3,R,-7777,R,-7777,R,1,R,420,R,105,R,22,R,17,R,12,R,7,R,5,R,3,R,1,R,-7777,R,-7777,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,615,R,49,R,825,R,77,R,405,R,67,R
USC00105414,24-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,7,R,5,R,3,R,-7777,R,0,R,1,R,419,R,106,R,21,R,16,R,11,R,7,R,5,R,3,R,1,R,-7777,R,0,R,17,R,16,R,0,R,0,R,-7777,R,-7777,R,1,R,1,R,4,R,612,R,49,R,822,R,78,R,403,R,67,R
USC00105414,25-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,5,R,3,R,-7777,R,0,R,1,R,418,R,107,R,21,R,16,R,11,R,6,R,5,R,3,R,1,R,-7777,R,0,R,17,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,610,R,50,R,819,R,79,R,401,R,67,R
USC00105414,26-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",16,R,11,R,6,R,4,R,2,R,-7777,R,0,R,-7777,R,417,R,108,R,21,R,16,R,11,R,6,R,4,R,2,R,-7777,R,-7777,R,0,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,607,R,50,R,815,R,80,R,399,R,67,R
USC00105414,27-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,2,R,-7777,R,0,R,-7777,R,416,R,109,R,20,R,15,R,10,R,6,R,4,R,2,R,-7777,R,-7777,R,0,R,16,R,15,R,0,R,0,R,-7777,R,-7777,R,1,R,2,R,5,R,604,R,50,R,812,R,81,R,396,R,68,R
USC00105414,28-Aug,44.08278,-115.61861,1194.8,"LOWMAN, ID US",15,R,10,R,6,R,4,R,2,R,-7777,R,0,R,-7777,R,414,R,111,R,20,R,15,R,10,R,6,R,4,R,2,R,-7777,R,-7777,R,0,R,16,R,15,R,0,R,0,R,-7777,R,1,R,1,R,2,R,5,R,601,R,51,R,809,R,82,R,394,R,68,R
